# Iteration Jacobi Gauss-Seidel
634 2.4321441947e+02 2.7433332269e+02
635 2.4359445342e+02 2.7474195562e+02
636 2.4397448730e+02 2.7513899096e+02
637 2.4435452111e+02 2.7552720372e+02
638 2.4473455486e+02 2.7590841679e+02
639 2.4511458855e+02 2.7628388884e+02
640 2.4549462217e+02 2.7665452236e+02
641 2.4587465573e+02 2.7702098346e+02
642 2.4625468922e+02 2.7738377476e+02
643 2.4663472265e+02 2.7774328172e+02
644 2.4701475602e+02 2.7809980322e+02
645 2.4739478933e+02 2.7845357233e+02
646 2.4777482258e+02 2.7880477068e+02
647 2.4815485577e+02 2.7915353859e+02
648 2.4853488890e+02 2.7949998231e+02
649 2.4891492198e+02 2.7984417907e+02
650 2.4929495499e+02 2.8018618064e+02
651 2.4967498795e+02 2.8052601556e+02
652 2.5005502133e+02 2.8086369051e+02
653 2.5043506049e+02 2.8119919059e+02
654 2.5081509958e+02 2.8153247890e+02
655 2.5119513860e+02 2.8186349507e+02
656 2.5157517756e+02 2.8219215289e+02
657 2.5195521646e+02 2.8251833655e+02
658 2.5233525529e+02 2.8284189533e+02
659 2.5271529406e+02 2.8316263612e+02
660 2.5309533277e+02 2.8348031276e+02
661 2.5347537141e+02 2.8379461109e+02
662 2.5385541000e+02 2.8410512715e+02
663 2.5423544852e+02 2.8441133513e+02
664 2.5461548698e+02 2.8471253851e+02
665 2.5499552538e+02 2.8500779287e+02
666 2.5537556372e+02 2.8529577833e+02
667 2.5575560200e+02 2.8557457633e+02
668 2.5613564022e+02 2.8584124926e+02
669 2.5651567839e+02 2.8609096899e+02
670 2.5689571650e+02 2.8631494993e+02
671 2.5727575455e+02 2.8649444590e+02
672 2.5765579254e+02 2.8663170907e+02
673 2.5803583048e+02 2.8699884560e+02
674 2.5841586836e+02 2.8737947430e+02
675 2.5879590619e+02 2.8778845630e+02
676 2.5917594396e+02 2.8827729321e+02
677 2.5955598168e+02 2.8874672127e+02
678 2.5993601935e+02 2.8918360209e+02
679 2.6031605696e+02 2.8960010770e+02
680 2.6069609452e+02 2.9000250637e+02
681 2.6107613203e+02 2.9039444897e+02
682 2.6145616948e+02 2.9077824481e+02
683 2.6183620689e+02 2.9115544305e+02
684 2.6221624424e+02 2.9152712907e+02
685 2.6259628154e+02 2.9189408836e+02
686 2.6297631880e+02 2.9225690322e+02
687 2.6335635600e+02 2.9261601262e+02
688 2.6373639316e+02 2.9297175079e+02
689 2.6411643026e+02 2.9332437287e+02
690 2.6449646859e+02 2.9367407225e+02
691 2.6487651149e+02 2.9402099258e+02
692 2.6525655432e+02 2.9436523593e+02
693 2.6563659711e+02 2.9470686829e+02
694 2.6601663983e+02 2.9504592298e+02
695 2.6639668251e+02 2.9538240241e+02
696 2.6677672512e+02 2.9571627824e+02
697 2.6715676769e+02 2.9604749017e+02
698 2.6753681020e+02 2.9637594303e+02
699 2.6791685266e+02 2.9670150200e+02
700 2.6829689506e+02 2.9702398530e+02
701 2.6867693742e+02 2.9734315351e+02
702 2.6905697972e+02 2.9765869416e+02
703 2.6943702197e+02 2.9797019890e+02
704 2.6981706417e+02 2.9827712969e+02
705 2.7019710632e+02 2.9857876663e+02
706 2.7057714842e+02 2.9887412501e+02
707 2.7095719047e+02 2.9916181684e+02
708 2.7133723248e+02 2.9943980602e+02
709 2.7171727443e+02 2.9970494099e+02
710 2.7209731634e+02 2.9995196825e+02
711 2.7247735820e+02 3.0017113135e+02
712 2.7285740001e+02 3.0034090164e+02
713 2.7323744177e+02 3.0051423231e+02
714 2.7361748349e+02 3.0088090695e+02
715 2.7399752516e+02 3.0126918691e+02
716 2.7437756679e+02 3.0168204020e+02
717 2.7475760837e+02 3.0217796787e+02
718 2.7513764991e+02 3.0264070793e+02
719 2.7551769140e+02 3.0307332376e+02
720 2.7589773285e+02 3.0348667810e+02
721 2.7627777425e+02 3.0388649321e+02
722 2.7665781562e+02 3.0427615019e+02
723 2.7703785694e+02 3.0465780801e+02
724 2.7741789821e+02 3.0503292380e+02
725 2.7779793945e+02 3.0540252169e+02
726 2.7817798064e+02 3.0576734312e+02
727 2.7855802179e+02 3.0612793616e+02
728 2.7893806290e+02 3.0648471100e+02
729 2.7931810398e+02 3.0683797585e+02
730 2.7969814772e+02 3.0718796067e+02
731 2.8007819419e+02 3.0753483305e+02
732 2.8045824062e+02 3.0787870889e+02
733 2.8083828699e+02 3.0821965935e+02
734 2.8121833333e+02 inf
735 2.8159837961e+02 NaN
736 2.8197842585e+02 NaN
737 2.8235847204e+02 NaN
738 2.8273851819e+02 NaN
739 2.8311856430e+02 NaN
740 2.8349861036e+02 NaN
741 2.8387865637e+02 NaN
742 2.8425870235e+02 NaN
743 2.8463874828e+02 NaN
744 2.8501879417e+02 NaN
745 2.8539884001e+02 NaN
746 2.8577888581e+02 NaN
747 2.8615893158e+02 NaN
748 2.8653897730e+02 NaN
749 2.8691902297e+02 NaN
750 2.8729906861e+02 NaN
751 2.8767911421e+02 NaN
752 2.8805915977e+02 NaN
753 2.8843920529e+02 NaN
754 2.8881925077e+02 NaN
755 2.8919929621e+02 NaN
756 2.8957934162e+02 NaN
757 2.8995938698e+02 NaN
758 2.9033943231e+02 NaN
759 2.9071947760e+02 NaN
760 2.9109952285e+02 NaN
761 2.9147956807e+02 NaN
762 2.9185961325e+02 NaN
763 2.9223965839e+02 NaN
764 2.9261970350e+02 NaN
765 2.9299974857e+02 NaN
766 2.9337979361e+02 NaN
767 2.9375983862e+02 NaN
768 2.9413988359e+02 NaN
769 2.9451992852e+02 NaN
770 2.9489997342e+02 NaN
771 2.9528001829e+02 NaN
772 2.9566006728e+02 NaN
773 2.9604011719e+02 NaN
774 2.9642016706e+02 NaN
775 2.9680021689e+02 NaN
776 2.9718026668e+02 NaN
777 2.9756031644e+02 NaN
778 2.9794036615e+02 NaN
779 2.9832041583e+02 NaN
780 2.9870046547e+02 NaN
781 2.9908051507e+02 NaN
782 2.9946056463e+02 NaN
783 2.9984061416e+02 NaN
784 3.0022066365e+02 NaN
785 3.0060071311e+02 NaN
786 3.0098076253e+02 NaN
787 3.0136081191e+02 NaN
788 3.0174086126e+02 NaN
789 3.0212091057e+02 NaN
790 3.0250095985e+02 NaN
791 3.0288100910e+02 NaN
792 3.0326105831e+02 NaN
793 3.0364110749e+02 NaN
794 3.0402115663e+02 NaN
795 3.0440120575e+02 NaN
796 3.0478125482e+02 NaN
797 3.0516130387e+02 NaN
798 3.0554135289e+02 NaN
799 3.0592140187e+02 NaN
800 3.0630145082e+02 NaN
801 3.0668149974e+02 NaN
802 3.0706154863e+02 NaN
803 3.0744159749e+02 NaN
804 3.0782164632e+02 NaN
805 3.0820169512e+02 NaN
806 inf NaN
807 NaN NaN
