# Iteration Jacobi Gauss-Seidel
300 1.6853735810e+00 NaN
301 1.6848110577e+00 NaN
302 1.6842480723e+00 NaN
303 1.6836846295e+00 NaN
304 1.6831207335e+00 NaN
305 1.6825563889e+00 NaN
306 1.6819916000e+00 NaN
307 1.6814263713e+00 NaN
308 1.6808607069e+00 NaN
309 1.6802946113e+00 NaN
310 1.6797280886e+00 NaN
311 1.6791611432e+00 NaN
312 1.6785937793e+00 NaN
313 1.6780260010e+00 NaN
314 1.6774578124e+00 NaN
315 1.6768892178e+00 NaN
316 1.6763202211e+00 NaN
317 1.6757508265e+00 NaN
318 1.6751918942e+00 NaN
319 1.6746354634e+00 NaN
320 1.6740786227e+00 NaN
321 1.6735213759e+00 NaN
322 1.6729637267e+00 NaN
323 1.6724056789e+00 NaN
324 1.6718472363e+00 NaN
325 1.6712884027e+00 NaN
326 1.6707291817e+00 NaN
327 1.6701695769e+00 NaN
328 1.6696095922e+00 NaN
329 1.6690492310e+00 NaN
330 1.6684884971e+00 NaN
331 1.6679273939e+00 NaN
332 1.6673659250e+00 NaN
333 1.6668040940e+00 NaN
334 1.6662419044e+00 NaN
335 1.6656793596e+00 NaN
336 1.6651164632e+00 NaN
337 1.6645532185e+00 NaN
338 1.6640012142e+00 NaN
339 1.6634500710e+00 NaN
340 1.6628985676e+00 NaN
341 1.6623467074e+00 NaN
342 1.6617944934e+00 NaN
343 1.6612419290e+00 NaN
344 1.6606890173e+00 NaN
345 1.6601357615e+00 NaN
346 1.6595821647e+00 NaN
347 1.6590282301e+00 NaN
348 1.6584739608e+00 NaN
349 1.6579193599e+00 NaN
350 1.6573644304e+00 NaN
351 1.6568091755e+00 NaN
352 1.6562535980e+00 NaN
353 1.6556977011e+00 NaN
354 1.6551414877e+00 NaN
355 1.6545849607e+00 NaN
356 1.6540281233e+00 NaN
357 1.6534709781e+00 NaN
358 1.6529152891e+00 NaN
359 1.6523694632e+00 NaN
360 1.6518233182e+00 NaN
361 1.6512768567e+00 NaN
362 1.6507300816e+00 NaN
363 1.6501829957e+00 NaN
364 1.6496356016e+00 NaN
365 1.6490879021e+00 NaN
366 1.6485398999e+00 NaN
367 1.6479915977e+00 NaN
368 1.6474429981e+00 NaN
369 1.6468941037e+00 NaN
370 1.6463449173e+00 NaN
371 1.6457954414e+00 NaN
372 1.6452456787e+00 NaN
373 1.6446956316e+00 NaN
374 1.6441453029e+00 NaN
375 1.6435946949e+00 NaN
376 1.6430438103e+00 NaN
377 1.6424926516e+00 NaN
378 1.6419412212e+00 NaN
379 1.6413895217e+00 NaN
380 1.6408429877e+00 NaN
381 1.6403018700e+00 NaN
382 1.6397604720e+00 NaN
383 1.6392187960e+00 NaN
384 1.6386768444e+00 NaN
385 1.6381346195e+00 NaN
386 1.6375921237e+00 NaN
387 1.6370493593e+00 NaN
388 1.6365063285e+00 NaN
389 1.6359630337e+00 NaN
390 1.6354194772e+00 NaN
391 1.6348756611e+00 NaN
392 1.6343315878e+00 NaN
393 1.6337872595e+00 NaN
394 1.6332426784e+00 NaN
395 1.6326978466e+00 NaN
396 1.6321527665e+00 NaN
397 1.6316074401e+00 NaN
398 1.6310618696e+00 NaN
399 1.6305160573e+00 NaN
400 1.6299700051e+00 NaN
401 1.6294237152e+00 NaN
402 1.6288771898e+00 NaN
403 1.6283397322e+00 NaN
404 1.6278031063e+00 NaN
405 1.6272662341e+00 NaN
406 1.6267291176e+00 NaN
407 1.6261917588e+00 NaN
408 1.6256541597e+00 NaN
409 1.6251163223e+00 NaN
410 1.6245782486e+00 NaN
411 1.6240399406e+00 NaN
412 1.6235014001e+00 NaN
413 1.6229626292e+00 NaN
414 1.6224236297e+00 NaN
415 1.6218844037e+00 NaN
416 1.6213449529e+00 NaN
417 1.6208052793e+00 NaN
418 1.6202653847e+00 NaN
419 1.6197252712e+00 NaN
420 1.6191849404e+00 NaN
421 1.6186443942e+00 NaN
422 1.6181036346e+00 NaN
423 1.6175626632e+00 NaN
424 1.6170214820e+00 NaN
425 1.6164800928e+00 NaN
426 1.6159417852e+00 NaN
427 1.6154096758e+00 NaN
428 1.6148773481e+00 NaN
429 1.6143448039e+00 NaN
430 1.6138120448e+00 NaN
431 1.6132790727e+00 NaN
432 1.6127458892e+00 NaN
433 1.6122124960e+00 NaN
434 1.6116788947e+00 NaN
435 1.6111450872e+00 NaN
436 1.6106110750e+00 NaN
437 1.6100768599e+00 NaN
438 1.6095424434e+00 NaN
439 1.6090078272e+00 NaN
440 1.6084730129e+00 NaN
441 1.6079380022e+00 NaN
442 1.6074027967e+00 NaN
443 1.6068673979e+00 NaN
444 1.6063318075e+00 NaN
445 1.6057960271e+00 NaN
446 1.6052600581e+00 NaN
447 1.6047239023e+00 NaN
448 1.6041875611e+00 NaN
449 1.6036510361e+00 NaN
450 1.6031143289e+00 NaN
451 1.6025845439e+00 NaN
452 1.6020565307e+00 NaN
453 1.6015283254e+00 NaN
454 1.6009999297e+00 NaN
455 1.6004713449e+00 NaN
456 1.5999425726e+00 NaN
457 1.5994136142e+00 NaN
458 1.5988844713e+00 NaN
459 1.5983551451e+00 NaN
460 1.5978256372e+00 NaN
461 1.5972959490e+00 NaN
462 1.5967660819e+00 NaN
463 1.5962360374e+00 NaN
464 1.5957058168e+00 NaN
465 1.5951754215e+00 NaN
466 1.5946448529e+00 NaN
467 1.5941141125e+00 NaN
468 1.5935832015e+00 NaN
469 1.5930521214e+00 NaN
470 1.5925208735e+00 NaN
471 1.5919894592e+00 NaN
472 1.5914578797e+00 NaN
473 1.5909261365e+00 NaN
474 1.5903942309e+00 NaN
475 1.5898621642e+00 NaN
476 1.5893315878e+00 NaN
477 1.5888076826e+00 NaN
478 1.5882836070e+00 NaN
479 1.5877593625e+00 NaN
480 1.5872349503e+00 NaN
481 1.5867103717e+00 NaN
482 1.5861856279e+00 NaN
483 1.5856607202e+00 NaN
484 1.5851356498e+00 NaN
485 1.5846104180e+00 NaN
486 1.5840850260e+00 NaN
487 1.5835594751e+00 NaN
488 1.5830337664e+00 NaN
489 1.5825079011e+00 NaN
490 1.5819818806e+00 NaN
491 1.5814557059e+00 NaN
492 1.5809293782e+00 NaN
493 1.5804028989e+00 NaN
494 1.5798762689e+00 NaN
495 1.5793494896e+00 NaN
496 1.5788225621e+00 NaN
497 1.5782954875e+00 NaN
498 1.5777682670e+00 NaN
499 1.5772409018e+00 NaN
500 1.5767133929e+00 NaN
501 1.5761857416e+00 NaN
502 1.5756579489e+00 NaN
503 1.5751342678e+00 NaN
504 1.5746141324e+00 NaN
505 1.5740938471e+00 NaN
506 1.5735734129e+00 NaN
507 1.5730528310e+00 NaN
508 1.5725321024e+00 NaN
509 1.5720112282e+00 NaN
510 1.5714902094e+00 NaN
511 1.5709690472e+00 NaN
512 1.5704477427e+00 NaN
513 1.5699262968e+00 NaN
514 1.5694047107e+00 NaN
515 1.5688829853e+00 NaN
516 1.5683611218e+00 NaN
517 1.5678391211e+00 NaN
518 1.5673169844e+00 NaN
519 1.5667947126e+00 NaN
520 1.5662723067e+00 NaN
521 1.5657497678e+00 NaN
522 1.5652270968e+00 NaN
523 1.5647042949e+00 NaN
524 1.5641813629e+00 NaN
525 1.5636583019e+00 NaN
526 1.5631351129e+00 NaN
527 1.5626117968e+00 NaN
528 1.5620883546e+00 NaN
529 1.5615647874e+00 NaN
530 1.5610410960e+00 NaN
531 1.5605229899e+00 NaN
532 1.5600064882e+00 NaN
533 1.5594898542e+00 NaN
534 1.5589730890e+00 NaN
535 1.5584561935e+00 NaN
536 1.5579391685e+00 NaN
537 1.5574220151e+00 NaN
538 1.5569047342e+00 NaN
539 1.5563873267e+00 NaN
540 1.5558697934e+00 NaN
541 1.5553521354e+00 NaN
542 1.5548343535e+00 NaN
543 1.5543164487e+00 NaN
544 1.5537984218e+00 NaN
545 1.5532802737e+00 NaN
546 1.5527620053e+00 NaN
547 1.5522436175e+00 NaN
548 1.5517251112e+00 NaN
549 1.5512064873e+00 NaN
550 1.5506877466e+00 NaN
551 1.5501688900e+00 NaN
552 1.5496499183e+00 NaN
553 1.5491308325e+00 NaN
554 1.5486116333e+00 NaN
555 1.5480923217e+00 NaN
556 1.5475728984e+00 NaN
557 1.5470533643e+00 NaN
558 1.5465337203e+00 NaN
559 1.5460139672e+00 NaN
560 1.5455000308e+00 NaN
561 1.5449870332e+00 NaN
562 1.5444739190e+00 NaN
563 1.5439606888e+00 NaN
564 1.5434473436e+00 NaN
565 1.5429338842e+00 NaN
566 1.5424203113e+00 NaN
567 1.5419066257e+00 NaN
568 1.5413928282e+00 NaN
569 1.5408789197e+00 NaN
570 1.5403649009e+00 NaN
571 1.5398507726e+00 NaN
572 1.5393365356e+00 NaN
573 1.5388221907e+00 NaN
574 1.5383077385e+00 NaN
575 1.5377931800e+00 NaN
576 1.5372785158e+00 NaN
577 1.5367637468e+00 NaN
578 1.5362488736e+00 NaN
579 1.5357338970e+00 NaN
580 1.5352188178e+00 NaN
581 1.5347036368e+00 NaN
582 1.5341883546e+00 NaN
583 1.5336729720e+00 NaN
584 1.5331574898e+00 NaN
585 1.5326419086e+00 NaN
586 1.5321262292e+00 NaN
587 1.5316104524e+00 NaN
588 1.5310945788e+00 NaN
589 1.5305786091e+00 NaN
590 1.5300673801e+00 NaN
591 1.5295577630e+00 NaN
592 1.5290480428e+00 NaN
593 1.5285382202e+00 NaN
594 1.5280282959e+00 NaN
595 1.5275182705e+00 NaN
596 1.5270081449e+00 NaN
597 1.5264979196e+00 NaN
598 1.5259875954e+00 NaN
599 1.5254771729e+00 NaN
600 1.5249666528e+00 NaN
601 1.5244560358e+00 NaN
602 1.5239453227e+00 NaN
603 1.5234345139e+00 NaN
604 1.5229236103e+00 NaN
605 1.5224126124e+00 NaN
606 1.5219015210e+00 NaN
607 1.5213903367e+00 NaN
608 1.5208790602e+00 NaN
609 1.5203676920e+00 NaN
610 1.5198562329e+00 NaN
611 1.5193446835e+00 NaN
612 1.5188330445e+00 NaN
613 1.5183213164e+00 NaN
614 1.5178094999e+00 NaN
615 1.5172975957e+00 NaN
616 1.5167856044e+00 NaN
617 1.5162735265e+00 NaN
618 1.5157613628e+00 NaN
619 1.5152491139e+00 NaN
620 1.5147367803e+00 NaN
621 1.5142267620e+00 NaN
622 1.5137204065e+00 NaN
623 1.5132139599e+00 NaN
624 1.5127074226e+00 NaN
625 1.5122007953e+00 NaN
626 1.5116940786e+00 NaN
627 1.5111872731e+00 NaN
628 1.5106803794e+00 NaN
629 1.5101733980e+00 NaN
630 1.5096663297e+00 NaN
631 1.5091591749e+00 NaN
632 1.5086519343e+00 NaN
633 1.5081446084e+00 NaN
634 1.5076371979e+00 NaN
635 1.5071297032e+00 NaN
636 1.5066221251e+00 NaN
637 1.5061144639e+00 NaN
638 1.5056067204e+00 NaN
639 1.5050988951e+00 NaN
640 1.5045909885e+00 NaN
641 1.5040830013e+00 NaN
642 1.5035749339e+00 NaN
643 1.5030667870e+00 NaN
644 1.5025585610e+00 NaN
645 1.5020502566e+00 NaN
646 1.5015418743e+00 NaN
647 1.5010334146e+00 NaN
648 1.5005248781e+00 NaN
649 1.5000162653e+00 NaN
650 1.4995075768e+00 NaN
651 1.4989988131e+00 NaN
652 1.4984899747e+00 NaN
653 1.4979810621e+00 NaN
654 1.4974764458e+00 NaN
655 1.4969731566e+00 NaN
656 1.4964697872e+00 NaN
657 1.4959663381e+00 NaN
658 1.4954628097e+00 NaN
659 1.4949592026e+00 NaN
660 1.4944555174e+00 NaN
661 1.4939517544e+00 NaN
662 1.4934479143e+00 NaN
663 1.4929439976e+00 NaN
664 1.4924400047e+00 NaN
665 1.4919359362e+00 NaN
666 1.4914317925e+00 NaN
667 1.4909275743e+00 NaN
668 1.4904232819e+00 NaN
669 1.4899189159e+00 NaN
670 1.4894144767e+00 NaN
671 1.4889099649e+00 NaN
672 1.4884053810e+00 NaN
673 1.4879007254e+00 NaN
674 1.4873959986e+00 NaN
675 1.4868912012e+00 NaN
676 1.4863863335e+00 NaN
677 1.4858813961e+00 NaN
678 1.4853763895e+00 NaN
679 1.4848713141e+00 NaN
680 1.4843661704e+00 NaN
681 1.4838609589e+00 NaN
682 1.4833556800e+00 NaN
683 1.4828503342e+00 NaN
684 1.4823449220e+00 NaN
685 1.4818394439e+00 NaN
686 1.4813339002e+00 NaN
687 1.4808282915e+00 NaN
688 1.4803268906e+00 NaN
689 1.4798265759e+00 NaN
690 1.4793261905e+00 NaN
691 1.4788257347e+00 NaN
692 1.4783252092e+00 NaN
693 1.4778246142e+00 NaN
694 1.4773239503e+00 NaN
695 1.4768232178e+00 NaN
696 1.4763224174e+00 NaN
697 1.4758215493e+00 NaN
698 1.4753206140e+00 NaN
699 1.4748196120e+00 NaN
700 1.4743185437e+00 NaN
701 1.4738174095e+00 NaN
702 1.4733162099e+00 NaN
703 1.4728149453e+00 NaN
704 1.4723136162e+00 NaN
705 1.4718122229e+00 NaN
706 1.4713107659e+00 NaN
707 1.4708092456e+00 NaN
708 1.4703076624e+00 NaN
709 1.4698060168e+00 NaN
710 1.4693043091e+00 NaN
711 1.4688025399e+00 NaN
712 1.4683007094e+00 NaN
713 1.4677988181e+00 NaN
714 1.4672968665e+00 NaN
715 1.4667948549e+00 NaN
716 1.4662927837e+00 NaN
717 1.4657906534e+00 NaN
718 1.4652884643e+00 NaN
719 1.4647862169e+00 NaN
720 1.4642839116e+00 NaN
721 1.4637815486e+00 NaN
722 1.4632791286e+00 NaN
723 1.4627788379e+00 NaN
724 1.4622814058e+00 NaN
725 1.4617839112e+00 NaN
726 1.4612863546e+00 NaN
727 1.4607887363e+00 NaN
728 1.4602910567e+00 NaN
729 1.4597933162e+00 NaN
730 1.4592955152e+00 NaN
731 1.4587976541e+00 NaN
732 1.4582997333e+00 NaN
733 1.4578017531e+00 NaN
734 1.4573037139e+00 NaN
735 1.4568056161e+00 NaN
736 1.4563074601e+00 NaN
737 1.4558092463e+00 NaN
738 1.4553109750e+00 NaN
739 1.4548126466e+00 NaN
740 1.4543142615e+00 NaN
741 1.4538158201e+00 NaN
742 1.4533173226e+00 NaN
743 1.4528187696e+00 NaN
744 1.4523201613e+00 NaN
745 1.4518214981e+00 NaN
746 1.4513227804e+00 NaN
747 1.4508240085e+00 NaN
748 1.4503251828e+00 NaN
749 1.4498263036e+00 NaN
750 1.4493273714e+00 NaN
751 1.4488283864e+00 NaN
752 1.4483293490e+00 NaN
753 1.4478302596e+00 NaN
754 1.4473311185e+00 NaN
755 1.4468319261e+00 NaN
756 1.4463326826e+00 NaN
757 1.4458333886e+00 NaN
758 1.4453340442e+00 NaN
759 1.4448346498e+00 NaN
760 1.4443381996e+00 NaN
761 1.4438435034e+00 NaN
762 1.4433487524e+00 NaN
763 1.4428539468e+00 NaN
764 1.4423590869e+00 NaN
765 1.4418641732e+00 NaN
766 1.4413692060e+00 NaN
767 1.4408741856e+00 NaN
768 1.4403791123e+00 NaN
769 1.4398839865e+00 NaN
770 1.4393888085e+00 NaN
771 1.4388935787e+00 NaN
772 1.4383982973e+00 NaN
773 1.4379029647e+00 NaN
774 1.4374075812e+00 NaN
775 1.4369121471e+00 NaN
776 1.4364166628e+00 NaN
777 1.4359211286e+00 NaN
778 1.4354255448e+00 NaN
779 1.4349299117e+00 NaN
780 1.4344342297e+00 NaN
781 1.4339384990e+00 NaN
782 1.4334427200e+00 NaN
783 1.4329468930e+00 NaN
784 1.4324510182e+00 NaN
785 1.4319550961e+00 NaN
786 1.4314591270e+00 NaN
787 1.4309631110e+00 NaN
788 1.4304670486e+00 NaN
789 1.4299709400e+00 NaN
790 1.4294747856e+00 NaN
791 1.4289785857e+00 NaN
792 1.4284823405e+00 NaN
793 1.4279860503e+00 NaN
794 1.4274897155e+00 NaN
795 1.4269933364e+00 NaN
796 1.4264969132e+00 NaN
797 1.4260004463e+00 NaN
798 1.4255053483e+00 NaN
799 1.4250133103e+00 NaN
800 1.4245212240e+00 NaN
801 1.4240290896e+00 NaN
802 1.4235369076e+00 NaN
803 1.4230446781e+00 NaN
804 1.4225524014e+00 NaN
805 1.4220600779e+00 NaN
806 1.4215677079e+00 NaN
807 1.4210752916e+00 NaN
808 1.4205828293e+00 NaN
809 1.4200903213e+00 NaN
810 1.4195977679e+00 NaN
811 1.4191051693e+00 NaN
812 1.4186125259e+00 NaN
813 1.4181198380e+00 NaN
814 1.4176271057e+00 NaN
815 1.4171343295e+00 NaN
816 1.4166415095e+00 NaN
817 1.4161486461e+00 NaN
818 1.4156557395e+00 NaN
819 1.4151627901e+00 NaN
820 1.4146697980e+00 NaN
821 1.4141767635e+00 NaN
822 1.4136836870e+00 NaN
823 1.4131905687e+00 NaN
824 1.4126974088e+00 NaN
825 1.4122042077e+00 NaN
826 1.4117109656e+00 NaN
827 1.4112176827e+00 NaN
828 1.4107243594e+00 NaN
829 1.4102309959e+00 NaN
830 1.4097375924e+00 NaN
831 1.4092441493e+00 NaN
832 1.4087506667e+00 NaN
833 1.4082571450e+00 NaN
834 1.4077635844e+00 NaN
835 1.4072699852e+00 NaN
836 1.4067763475e+00 NaN
837 1.4062826718e+00 NaN
838 1.4057907928e+00 NaN
839 1.4053012912e+00 NaN
840 1.4048117473e+00 NaN
841 1.4043221613e+00 NaN
842 1.4038325334e+00 NaN
843 1.4033428640e+00 NaN
844 1.4028531532e+00 NaN
845 1.4023634013e+00 NaN
846 1.4018736086e+00 NaN
847 1.4013837753e+00 NaN
848 1.4008939016e+00 NaN
849 1.4004039879e+00 NaN
850 1.3999140343e+00 NaN
851 1.3994240412e+00 NaN
852 1.3989340087e+00 NaN
853 1.3984439371e+00 NaN
854 1.3979538266e+00 NaN
855 1.3974636775e+00 NaN
856 1.3969734901e+00 NaN
857 1.3964832645e+00 NaN
858 1.3959930010e+00 NaN
859 1.3955026998e+00 NaN
860 1.3950123613e+00 NaN
