# Iteration Jacobi Gauss-Seidel
634 2.4332667690e+02 2.7246096837e+02
635 2.4370674295e+02 2.7286263543e+02
636 2.4408680891e+02 2.7325442400e+02
637 2.4446687479e+02 2.7363850700e+02
638 2.4484694059e+02 2.7401635518e+02
639 2.4522700631e+02 2.7438900726e+02
640 2.4560707194e+02 2.7475722101e+02
641 2.4598713750e+02 2.7512156317e+02
642 2.4636720297e+02 2.7548246563e+02
643 2.4674726837e+02 2.7584026188e+02
644 2.4712733369e+02 2.7619521151e+02
645 2.4750739893e+02 2.7654751705e+02
646 2.4788746409e+02 2.7689733576e+02
647 2.4826752917e+02 2.7724478796e+02
648 2.4864759418e+02 2.7758996300e+02
649 2.4902766124e+02 2.7793292336e+02
650 2.4940773189e+02 2.7827370748e+02
651 2.4978780247e+02 2.7861233146e+02
652 2.5016787296e+02 2.7894878981e+02
653 2.5054794337e+02 2.7928305531e+02
654 2.5092801370e+02 2.7961507806e+02
655 2.5130808394e+02 2.7994478348e+02
656 2.5168815411e+02 2.8027206919e+02
657 2.5206822420e+02 2.8059680049e+02
658 2.5244829421e+02 2.8091880382e+02
659 2.5282836414e+02 2.8123785770e+02
660 2.5320843400e+02 2.8155367982e+02
661 2.5358850377e+02 2.8186590859e+02
662 2.5396857347e+02 2.8217407615e+02
663 2.5434864309e+02 2.8247756787e+02
664 2.5472871264e+02 2.8277555940e+02
665 2.5510878211e+02 2.8306691492e+02
666 2.5548885151e+02 2.8335001353e+02
667 2.5586892083e+02 2.8362243352e+02
668 2.5624899008e+02 2.8388032696e+02
669 2.5662905926e+02 2.8411702906e+02
670 2.5700912836e+02 2.8431940387e+02
671 2.5738919739e+02 2.8445525186e+02
672 2.5776926635e+02 2.8473505372e+02
673 2.5814933524e+02 2.8509985663e+02
674 2.5852940406e+02 2.8550761898e+02
675 2.5890947280e+02 2.8595211346e+02
676 2.5928954148e+02 2.8644293605e+02
677 2.5966961009e+02 2.8689194275e+02
678 2.6004967862e+02 2.8731633473e+02
679 2.6042974709e+02 2.8772432960e+02
680 2.6080981550e+02 2.8812049326e+02
681 2.6118988383e+02 2.8850762188e+02
682 2.6156995210e+02 2.8888754790e+02
683 2.6195002445e+02 2.8926153303e+02
684 2.6233009803e+02 2.8963047860e+02
685 2.6271017154e+02 2.8999504644e+02
686 2.6309024498e+02 2.9035573227e+02
687 2.6347031834e+02 2.9071291221e+02
688 2.6385039164e+02 2.9106687332e+02
689 2.6423046486e+02 2.9141783420e+02
690 2.6461053802e+02 2.9176595897e+02
691 2.6499061110e+02 2.9211136703e+02
692 2.6537068411e+02 2.9245413958e+02
693 2.6575075706e+02 2.9279432389e+02
694 2.6613082993e+02 2.9313193574e+02
695 2.6651090274e+02 2.9346696027e+02
696 2.6689097548e+02 2.9379935139e+02
697 2.6727104816e+02 2.9412902964e+02
698 2.6765112076e+02 2.9445587825e+02
699 2.6803119330e+02 2.9477973701e+02
700 2.6841126578e+02 2.9510039329e+02
701 2.6879133818e+02 2.9541756882e+02
702 2.6917141053e+02 2.9573090053e+02
703 2.6955148281e+02 2.9603991218e+02
704 2.6993155502e+02 2.9634397131e+02
705 2.7031162717e+02 2.9664222191e+02
706 2.7069169926e+02 2.9693347439e+02
707 2.7107177128e+02 2.9721601629e+02
708 2.7145184324e+02 2.9748726368e+02
709 2.7183191514e+02 2.9774305970e+02
710 2.7221198698e+02 2.9797608087e+02
711 2.7259205876e+02 2.9817150847e+02
712 2.7297213047e+02 2.9829121245e+02
713 2.7335220213e+02 2.9861760571e+02
714 2.7373227372e+02 2.9898317057e+02
715 2.7411234526e+02 2.9939613252e+02
716 2.7449241673e+02 2.9985737318e+02
717 2.7487248815e+02 3.0033956196e+02
718 2.7525256357e+02 3.0078351786e+02
719 2.7563263999e+02 3.0120438428e+02
720 2.7601271635e+02 3.0160960397e+02
721 2.7639279265e+02 3.0200338430e+02
722 2.7677286888e+02 3.0238833105e+02
723 2.7715294505e+02 3.0276616453e+02
724 2.7753302116e+02 3.0313807444e+02
725 2.7791309721e+02 3.0350491203e+02
726 2.7829317319e+02 3.0386730144e+02
727 2.7867324912e+02 3.0422570777e+02
728 2.7905332498e+02 3.0458048031e+02
729 2.7943340078e+02 3.0493188084e+02
730 2.7981347652e+02 3.0528010265e+02
731 2.8019355220e+02 3.0562528318e+02
732 2.8057362782e+02 3.0596751251e+02
733 2.8095370339e+02 3.0630683854e+02
734 2.8133377889e+02 3.0664326980e+02
735 2.8171385434e+02 3.0697677595e+02
736 2.8209392972e+02 3.0730728630e+02
737 2.8247400505e+02 3.0763468587e+02
738 2.8285408033e+02 3.0795880887e+02
739 2.8323415554e+02 inf
740 2.8361423070e+02 NaN
741 2.8399430581e+02 NaN
742 2.8437438086e+02 NaN
743 2.8475445585e+02 NaN
744 2.8513453079e+02 NaN
745 2.8551460567e+02 NaN
746 2.8589468050e+02 NaN
747 2.8627475527e+02 NaN
748 2.8665483000e+02 NaN
749 2.8703490466e+02 NaN
750 2.8741497928e+02 NaN
751 2.8779505384e+02 NaN
752 2.8817512835e+02 NaN
753 2.8855520281e+02 NaN
754 2.8893527917e+02 NaN
755 2.8931535835e+02 NaN
756 2.8969543747e+02 NaN
757 2.9007551654e+02 NaN
758 2.9045559555e+02 NaN
759 2.9083567451e+02 NaN
760 2.9121575341e+02 NaN
761 2.9159583226e+02 NaN
762 2.9197591105e+02 NaN
763 2.9235598978e+02 NaN
764 2.9273606847e+02 NaN
765 2.9311614710e+02 NaN
766 2.9349622567e+02 NaN
767 2.9387630420e+02 NaN
768 2.9425638267e+02 NaN
769 2.9463646108e+02 NaN
770 2.9501653945e+02 NaN
771 2.9539661777e+02 NaN
772 2.9577669603e+02 NaN
773 2.9615677424e+02 NaN
774 2.9653685241e+02 NaN
775 2.9691693052e+02 NaN
776 2.9729700858e+02 NaN
777 2.9767708659e+02 NaN
778 2.9805716455e+02 NaN
779 2.9843724247e+02 NaN
780 2.9881732033e+02 NaN
781 2.9919739815e+02 NaN
782 2.9957747592e+02 NaN
783 2.9995755364e+02 NaN
784 3.0033763131e+02 NaN
785 3.0071770894e+02 NaN
786 3.0109778652e+02 NaN
787 3.0147786405e+02 NaN
788 3.0185794154e+02 NaN
789 3.0223801898e+02 NaN
790 3.0261809638e+02 NaN
791 3.0299817373e+02 NaN
792 3.0337825348e+02 NaN
793 3.0375833528e+02 NaN
794 3.0413841703e+02 NaN
795 3.0451849873e+02 NaN
796 3.0489858038e+02 NaN
797 3.0527866199e+02 NaN
798 3.0565874354e+02 NaN
799 3.0603882505e+02 NaN
800 3.0641890650e+02 NaN
801 3.0679898791e+02 NaN
802 3.0717906928e+02 NaN
803 3.0755915059e+02 NaN
804 3.0793923186e+02 NaN
805 inf NaN
806 NaN NaN
